0.8705856311510538,0.9386205803605316,1
0.7097429810603302,0.4085905221993289,1
0.728713725907215,0.35086223966599794,1
-0.4284974224149465,0.518197213600502,0
-0.5741429826267535,-0.6015828001889918,0
-0.9741788332824595,-0.7733452424650908,0
0.41499098415029345,-0.5363604348090147,0
-0.733053510120963,-0.40024974976829686,0
-0.19504041138174966,0.9943529977154557,0
-0.934985983903637,0.6381547264252578,0
-0.5993876416723456,-0.7515511975759794,0
-0.15469441283998941,0.7934856722235095,0
-0.7394803558286764,-0.4894594410406856,0
0.4284191948101359,-0.641452289861659,0
-0.2865313138381964,-0.5886922504803895,0
0.16030925803193918,-0.04902713923275348,0
