0.0078013,-1.4099,-0.77541,-0.58817,-0.34921,1
0.0078013,-0.70343,-0.90348,-0.48813,-1.3959,1
0.0078013,0.70957,0.061814,1.2951,1.6153,1
-1.2207,0.70957,-1.3877,-1.2132,-1.2998,1
1.2364,0.70957,-1.1635,-0.95048,-0.17671,1
1.2364,1.4161,-0.90915,-0.89388,0.013859,0
1.2364,0.70957,-0.38257,-1.5169,-0.47864,1
1.2364,0.70957,0.97368,1.6249,1.6515,0
1.2364,1.4161,-0.52965,0.62446,-1.1015,0
0.0078013,-1.4099,-0.65507,1.4,-0.79414,1
0.0078013,-0.70343,-0.93772,1.1568,0.70858,1
-1.2207,1.4161,1.5434,-0.14858,-0.85777,0
1.2364,-0.70343,0.19605,0.82996,1.3325,0
0.0078013,0.70957,1.6364,0.10676,0.90231,1
0.0078013,0.0030733,-0.54407,-1.2492,-0.053709,0
-1.2207,1.4161,1.6464,-1.1856,-0.2726,1
-1.2207,-0.70343,-0.14141,-1.6871,-1.0772,1
1.2364,0.0030733,1.1736,0.15318,1.0118,0
1.2364,1.4161,1.3458,-0.56744,1.6215,0
-1.2207,-0.70343,-0.38064,-1.1668,-0.89861,1
1.2364,1.4161,0.5679,1.5066,0.88815,0
0.0078013,0.0030733,0.11238,0.86157,1.1477,0
0.0078013,1.4161,0.36087,-1.4415,-1.4165,1
-1.2207,0.70957,-1.1688,-1.6429,-1.4898,1
0.0078013,0.0030733,-1.5078,1.3803,-0.53904,0
1.2364,-0.70343,0.17056,-1.6434,1.1278,0
-1.2207,-1.4099,-0.75659,-0.52596,0.11702,0
1.2364,0.70957,-0.89789,1.7157,0.88673,1
1.2364,1.4161,-0.89,1.0459,-1.4521,0
0.0078013,0.70957,1.5381,-0.2168,-0.75099,0
1.2364,0.70957,1.0106,-0.56226,1.3505,0
0.0078013,1.4161,-0.98794,0.94428,0.34217,1
1.2364,0.70957,1318,0.51646,-0.8354,0
1.2364,1.4161,-0.27664,0.61639,-0.0092309,0
0.0078013,-1.4099,1.0009,-0.7992,-0.3654,0
-1.2207,-1.4099,0.64561,-1.0098,1.4613,0
-1.2207,0.70957,0.89067,-1.5769,0.0077949,1
0.0078013,-1.4099,1.2466,-0.043198,0.46019,0
0.0078013,1.4161,0.82783,-1.7258,-0.16293,1
-1.2207,0.0030733,-0.83328,-0.32042,1.6212,1
0.0078013,-0.70343,-0.057865,1.5394,-0.42435,0
1.2364,0.0030733,-1241,-0.96088,0.8985,1
0.0078013,1.4161,-1.5888,-1.3392,-0.14291,1
-1.2207,0.0030733,0.95457,1.7039,1.0411,1
-1.2207,-0.70343,-0.05944,1.0727,-0.15379,1
-1.2207,-1.4099,0.58033,-0.51436,1.0724,0
1.2364,0.0030733,1.46,-1.0522,-0.27183,0
0.0078013,1.4161,1.3062,-0.47165,-0.88401,0
-1.2207,-1.4099,-1.3495,-1.3952,-0.44469,0
0.0078013,-0.70343,0.13295,-0.47966,0.72209,0
0.0078013,0.70957,-0.052798,1.6286,-1.2042,1
1.2364,-0.70343,-0.028239,0.36601,0.033675,0
1.2364,-1.4099,0.72806,1.53,-0.56283,0
1.2364,-0.70343,1.2159,0.1825,-1.1186,0
-1.2207,-1.4099,1.3475,-1.4112,-0.24977,0
1.2364,0.0030733,-0.045121,-0.76334,-0.003752,0
0.0078013,0.70957,0.96858,1198,-0.8924,1
-1.2207,-0.70343,-0.94972,-1.0655,0.90678,1
0.0078013,-0.70343,1.5841,-1249,1.5807,0
1.2364,0.70957,-1.3449,0.62176,1.0735,1
0.0078013,0.0030733,1.0101,-1.2071,0.40944,0
-1.2207,-0.70343,1.4575,0.051551,-0.80694,0
0.0078013,1.4161,-0.016793,0.9808,-1.2072,1
-1.2207,1.4161,0.29955,1.4187,1423,1
1.2364,-1.4099,0.89488,-0.64209,0.94349,0
1.2364,0.0030733,-0.96542,1.0119,1.1972,1
1.2364,0.70957,-0.22567,1.0756,0.5185,0
-1.2207,-1.4099,-1.4069,-0.78482,-1.0993,0
-1.2207,-0.70343,0.36214,-0.38313,-0.72935,0
0.0078013,0.0030733,-1.3689,-0.92168,1.4689,0
-1.2207,-1.4099,0.064399,-0.70385,0.88475,0
0.0078013,0.0030733,0.80286,0.86106,-0.52051,0
0.0078013,-1.4099,-1733,0.87089,-0.8056,1
0.0078013,-0.70343,0.29105,0.9224,-1.5008,0
1.2364,-1.4099,-0.68457,-0.44055,-1.5242,1
-1.2207,0.0030733,-0.50792,0.05433,-0.47405,1
-1.2207,0.70957,-0.60956,-0.97047,1.3711,1
0.0078013,1.4161,0.40582,0.76926,1.4263,1
-1.2207,-1.4099,-1.0182,-0.92636,1.6296,0
1.2364,1.4161,1.6327,0.24128,1.4264,0
0.0078013,-1.4099,0.17151,0.021476,-0.49973,0
-1.2207,0.0030733,-1.1227,-1.6848,-1.2074,1
1.2364,1.4161,-0.3233,1.6513,-0.065211,0
0.0078013,0.70957,-1.4366,-0.48483,-1.0906,1
-1.2207,0.70957,1.5335,-0.43091,-0.52609,0
0.0078013,-1.4099,-0.49262,0.42334,1.6918,1
-1.2207,-1.4099,-0.48899,0.76442,-1.1399,0
0.0078013,0.0030733,0.68975,-0.41083,1.6927,0
-1.2207,0.70957,0.74336,-0.96022,-1.2952,0
0.0078013,-1.4099,-0.58844,-1.6807,0.46843,1
-1.2207,0.0030733,0.15125,-0.1735,-0.24116,0
1.2364,0.0030733,1.5225,-1.3564,-1.3104,0
0.0078013,-0.70343,1.1841,0.5891,-0.069164,0
-1.2207,1.4161,0.42044,-1.2506,0.46588,1
0.0078013,0.70957,-0.2221,-0.23331,-0.64902,0
1.2364,1.4161,-0.16327,0.44379,1004,0
0.0078013,0.0030733,1.2702,-0.85104,0.49469,0
1.2364,-1.4099,0.56565,-0.034115,0.57754,0
0.0078013,1.4161,0.010872,0.61883,0.57513,1
0.0078013,-0.70343,1.6979,1.4802,-1.0194,0
1.2364,-0.70343,0.97232,-0.069237,-1.2017,0
0.0078013,-1.4099,1.3232,0.23448,-0.85137,0
1.2364,0.0030733,-1.4422,0.10696,1.6998,1
-1.2207,-1.4099,-0.10538,285,-0.47235,0
-1.2207,1.4161,0.96238,0.36572,0.73996,1
0.0078013,-0.70343,0.55628,-1.5337,1.5641,0
0.0078013,0.0030733,0.17123,1.6409,1341,0
0.0078013,-0.70343,1.4689,-0.14987,-0.84155,0
1.2364,-1.4099,0.29701,-0.51027,0.81015,0
0.0078013,-0.70343,-0.90267,-0.76297,-1.5388,1
-1.2207,0.0030733,-0.30372,-0.86962,0.45759,1
0.0078013,-0.70343,1.0242,-0.96375,0.53726,0
1.2364,-1.4099,-1.2652,0.1174,0.034541,1
0.0078013,1.4161,0.73025,0.39349,-0.60704,0
-1.2207,-0.70343,-0.55973,0.3073,-0.80102,1
-1.2207,1.4161,1.2609,0.79881,-1.0954,0
1.2364,1.4161,1.0693,0.92833,-0.88502,0
1.2364,0.70957,0.94777,0.29515,-0.54621,0
1.2364,0.0030733,-1.0946,0.54181,0.3839,1
0.0078013,0.70957,0.60881,0.47662,0.74553,1
1.2364,1.4161,1.7141,-1.0087,1.4446,0
-1.2207,0.0030733,1.4405,0.79545,0.084243,0
0.0078013,-0.70343,0.42713,-0.46726,1.6575,0
-1.2207,-1.4099,-1.3583,0.28295,-1.3405,0
1.2364,-1.4099,1.3771,-0.85792,-1.4193,0
-1.2207,-0.70343,1.2645,-0.14605,1.5592,1
1.2364,-1.4099,1.3307,1273,-1.1056,0
1.2364,0.0030733,-1.6567,-1.1589,-1.3243,1
0.0078013,-0.70343,0.24372,-0.19922,1.0257,0
1.2364,-0.70343,1.3965,0.50823,1.0435,0
1.2364,0.0030733,1.3752,0.18531,-1.4297,0
-1.2207,0.0030733,0.30973,0.8323,-0.89591,1
0.0078013,-0.70343,-0.1729,-1.3885,-1.1894,0
-1.2207,1.4161,-1.1381,-1.7208,0.91844,1
-1.2207,1.4161,-0.68662,1.7131,1.3478,1
1.2364,1.4161,0.95175,0.61264,1363,0
0.0078013,0.0030733,-0.22531,-1.5264,-1.6556,0
0.0078013,-0.70343,-0.28303,-1.3236,1.3915,0
-1.2207,0.70957,0.71697,1.3997,-0.017707,1
0.0078013,-1.4099,1.5702,-0.0067367,-0.32851,0
1.2364,0.0030733,-1.0147,-0.73692,-0.7874,1
1.2364,1.4161,1.1513,-1.5844,-0.99424,0
-1.2207,-0.70343,-0.43097,-0.52677,1.1606,1
-1.2207,0.70957,-1.0683,0.9399,1.6473,1
-1.2207,-0.70343,-0.49366,1.0959,0.18087,1
-1.2207,-1.4099,1.6757,-1.2167,-0.13923,0
1.2364,0.0030733,0.054952,-0.15605,0.38006,0
-1.2207,-0.70343,1.1106,-0.4624,0.44294,1
-1.2207,-1.4099,-0.69868,-1.0523,-0.70988,0
-1.2207,0.70957,1.2481,0.73466,0.60564,0
0.0078013,1.4161,-0.73378,0.23865,-1.2785,1
-1.2207,-0.70343,-1.1593,1.3369,-0.78489,1
1.2364,-0.70343,-1.1997,-1.6393,0.13315,1
-1.2207,1.4161,-1.5069,-1.1752,-1.5692,1
1.2364,0.70957,-0.44375,-1.3438,1246,1
0.0078013,0.0030733,-0.4566,-0.91491,-1.0252,0
0.0078013,-1.4099,-0.23695,0.88031,-1276,0
1.2364,-0.70343,0.21891,-0.42994,-0.51252,0
1.2364,0.70957,0.8584,1.1517,-0.10383,0
-1.2207,-1.4099,-0.25478,-0.4162,1.0718,0
-1.2207,-1.4099,-0.84654,-1214,-0.86397,0
1.2364,-1.4099,-1.4345,1203,-0.43461,1
-1.2207,0.0030733,0.65626,-0.39867,1.6596,1
1.2364,0.0030733,0.35334,0.90539,-0.66181,0
-1.2207,-1.4099,0.43837,1272,-1.5884,0
1.2364,1.4161,-0.72868,-0.077255,0.83654,0
1.2364,1.4161,-0.55423,1.5038,-0.34385,0
1.2364,0.70957,-0.15864,1029,0.71172,0
0.0078013,-0.70343,1.6091,1.6692,0.35114,0
0.0078013,-1.4099,0.019259,-1.6931,-0.50236,0
1.2364,1.4161,1.5788,-0.25318,-0.12358,0
-1.2207,1.4161,0.21329,1095,1.5479,1
1.2364,-1.4099,-0.092688,1.7018,0.64116,0
1.2364,-1.4099,-0.45587,-287,0.70095,1
1.2364,0.0030733,-0.82516,1.1187,0.28608,1
-1.2207,-0.70343,-0.36394,0.0051177,-1.4361,1
1.2364,-1.4099,-1.1787,-1.5664,-1577,1
-1.2207,-1.4099,-1.6874,1.6126,-0.41129,0
1.2364,1.4161,-0.67342,1.4522,1.2009,0
-1.2207,-0.70343,-1.3931,1.6576,0.77093,1
0.0078013,0.70957,1.0817,0.77258,1.2173,1
1.2364,-0.70343,-0.17309,1.1437,0.8297,0
1.2364,0.0030733,-0.76151,-0.87393,-0.48272,1
0.0078013,1.4161,-0.1416,0.96735,0.81698,1
0.0078013,0.0030733,1.3516,0.77363,0.24051,0
-1.2207,0.0030733,-0.24093,0.88732,-0.7133,1
1.2364,1.4161,-0.93342,0.051195,-0.36304,0
1.2364,-1.4099,1.0119,1.1671,1.3805,0
1.2364,-1.4099,-1.3227,-1.0992,0.3426,1
-1.2207,-0.70343,-1.5264,-0.98572,1.5101,1
-1.2207,-1.4099,-0.82064,1.4749,-0.62477,0
-1.2207,-1.4099,-0.35255,0.84009,1.0621,0
-1.2207,0.70957,-1.2292,-0.19501,-1.1262,1
0.0078013,0.0030733,1.6822,-0.80259,-0.74263,0
-1.2207,0.70957,0.77063,-0.72164,0.16718,1
-1.2207,-0.70343,0.026726,0.10642,1.2759,1
-1.2207,0.0030733,1.2106,0.47194,-1.3843,0
-1.2207,-0.70343,0.019167,-1.2366,-1.5537,0
1.2364,0.70957,-0.94608,-1.6582,1481,1
-1.2207,-0.70343,-0.16023,0.7689,0.36707,1
1.2364,0.70957,1.0836,1.4365,1312,0
-1.2207,0.70957,1.2344,-1295,1.1966,1
-1.2207,0.0030733,-1.1697,1.4571,-0.61077,1
-1.2207,-1.4099,-1.0466,0.97191,1.4744,0
0.0078013,1.4161,-0.88171,1.6788,0.65902,1
-1.2207,1.4161,0.62245,1.6474,1.1813,1
-1.2207,1.4161,0.25602,0.72806,0.25379,1
0.0078013,0.70957,0.20156,-0.21446,0.20047,1
0.0078013,0.70957,1.1725,1.0705,-0.59819,0
0.0078013,0.70957,-0.44031,0.058864,0.16324,1
-1.2207,-1.4099,0.23951,-0.89515,-1299,0
-1.2207,-0.70343,1.4814,-1.5064,-0.47362,1
1.2364,1.4161,-0.72996,-1.2959,-1.2742,0
0.0078013,-1.4099,1357,-0.78899,-0.55658,0
-1.2207,0.70957,-0.28312,-1.2971,1.1014,1
0.0078013,-1.4099,-1.3082,0.15015,-1.5699,1
0.0078013,0.70957,-0.97296,-0.18966,0.25789,1
-1.2207,1.4161,-1.3328,1.6071,-0.54526,1
-1.2207,-0.70343,-0.65109,0.71137,-0.90172,1
-1.2207,1.4161,0.97518,1.2601,-0.55906,1
0.0078013,-1.4099,1.6104,-0.019326,1.1958,0
0.0078013,0.0030733,0.67352,-0.84795,-1.1652,0
-1.2207,0.0030733,-1.5306,-1.2733,0.57898,1
1.2364,1.4161,1.4714,0.36191,-1.2576,0
-1.2207,-0.70343,0.44512,-1634,-1.2681,1
1.2364,-0.70343,-0.32284,-0.86167,0.64708,0
-1.2207,-0.70343,1613,-0.45039,0.90823,1
0.0078013,-1.4099,-0.51316,1729,-0.0076192,1
-1.2207,0.0030733,1.6495,-0.9302,-1.3284,0
-1.2207,-1.4099,0.79653,-1.5349,0.1146,0
0.0078013,-0.70343,-0.89949,-1.6145,1.6239,1
1.2364,1.4161,0.74067,-0.49759,0.23511,0
0.0078013,-1.4099,-0.85757,0.08434,-0.35059,1
-1.2207,-1.4099,0.90742,0.80087,-0.76234,0
0.0078013,-1.4099,-1.5454,0.28155,1.4477,1
1.2364,-0.70343,-1.1753,0.60648,0.27956,1
-1.2207,0.0030733,-1.3565,-1.1776,-0.43616,1
-1.2207,-1.4099,1.5617,-0.27652,0.4228,0
1.2364,0.70957,1.0235,-0.81506,-0.53913,0
0.0078013,-0.70343,-1.3636,1379,-1.4811,1
1.2364,1.4161,0.26103,0.9926,1729,0
1.2364,1.4161,0.055293,1.0685,-0.058464,0
0.0078013,-1.4099,-1.3579,-0.070284,-0.50826,1
1.2364,0.0030733,-0.30656,0.45703,0.86381,0
0.0078013,-1.4099,-0.1526,1.6772,1.0906,0
0.0078013,1.4161,-1.2864,0.36424,-1.2946,1
-1.2207,-0.70343,-1.2206,0.86416,0.32422,1
-1.2207,-1.4099,-0.50654,-0.17134,0.9301,0
1.2364,1.4161,0.91428,0.8857,-0.92293,0
0.0078013,0.70957,0.44937,-1.5434,0.37259,1
0.0078013,-0.70343,-1.3635,0.089456,-1.1671,1
-1.2207,-0.70343,1.5026,1366,0.18701,0
0.0078013,1.4161,0.51806,-0.59799,1.3505,1
0.0078013,-1.4099,0.64334,-0.70579,1.48,0
1.2364,-1.4099,1.1008,-0.66619,-1.3965,0
-1.2207,-0.70343,1.5221,1.0818,1.5642,1
0.0078013,-0.70343,-0.49702,1.2971,-1.6145,1
0.0078013,-1.4099,-1.6972,0.32698,0.25585,1
0.0078013,0.0030733,0.61927,0.88174,0.1714,0
0.0078013,-1.4099,0.92448,0.96893,0.16402,0
0.0078013,0.0030733,1.5494,0.91125,0.19996,0
-1.2207,0.0030733,-0.19302,-1.3974,0.73977,1
0.0078013,0.0030733,0.78738,-1.6992,-0.57799,0
-1.2207,0.0030733,0.83646,0.41729,1.2246,1
1.2364,-0.70343,-1.3719,-1.5512,-0.011031,1
0.0078013,-0.70343,1.3154,1.6471,-0.33769,0
-1.2207,0.0030733,1.6896,0.80398,0.56925,0
0.0078013,1.4161,0.45947,1.3041,1.0004,1
0.0078013,1.4161,0.43346,1.2532,0.36583,1
-1.2207,0.70957,0.53585,-0.097018,-0.83671,0
0.0078013,-1.4099,-1.2944,1.1294,-0.37695,1
0.0078013,0.70957,0.33267,1414,0.82447,1
1.2364,-1.4099,1.0849,-1.3722,0.69826,0
1.2364,-1.4099,-1.0418,-1263,-0.099372,1
-1.2207,0.70957,0.028755,0.60414,1.3782,1
1.2364,-0.70343,0.47692,0.96669,-0.81748,0
1.2364,0.70957,0.065715,0.87062,-0.51311,0
0.0078013,-1.4099,0.93449,-1.4485,-1.4796,0
-1.2207,0.0030733,-1616,0.35544,-1.6106,1
0.0078013,-1.4099,-0.041434,1.2661,1305,0
0.0078013,-0.70343,-1.5766,1.0992,0.97185,1
-1.2207,0.0030733,-1.2433,-1.7085,-1.0854,1
0.0078013,1.4161,-1.2032,-0.091909,1.3027,1
-1.2207,0.0030733,-0.37496,-0.99535,0.97036,1
0.0078013,1.4161,0.77936,-123,0.47788,1
0.0078013,0.0030733,0.12868,-0.45793,-0.73753,0
1.2364,0.70957,1.6189,0.77876,1.3848,0
-1.2207,0.0030733,-1.6752,0.97771,0.038359,1
0.0078013,0.0030733,-1.3229,0.015825,-0.22182,0
0.0078013,-1.4099,0.71973,-1369,1.2934,0
0.0078013,0.70957,0.041848,-0.1243,-0.022119,1
0.0078013,0.70957,-1.0756,-0.70153,-0.74024,1
